questions_id,questions,num_respondents,options,Clinton_perc,Trump_perc,Johnson_perc,Stein_perc,options_perc,state,url
40,"In the fight against ISIS, is the U.S. doing:",4698,Very badly,12,83,3,1,24,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
41,"In the fight against ISIS, is the U.S. doing:",4698,Very or somewhat well,73,22,3,1,41,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
41,"In the fight against ISIS, is the U.S. doing:",4698,Very or somewhat badly,25,68,5,1,53,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
42,"In deciding your vote for president, were appointments to the Supreme Court:",4824,The most important factor,41,56,2,0,21,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
42,"In deciding your vote for president, were appointments to the Supreme Court:",4824,An important factor,49,46,3,1,48,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
42,"In deciding your vote for president, were appointments to the Supreme Court:",4824,A minor factor,49,40,5,3,14,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
42,"In deciding your vote for president, were appointments to the Supreme Court:",4824,Not a factor at all,55,37,4,2,14,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
43,"In deciding your vote for president, were appointments to the Supreme Court:",4824,Most important or an important factor,47,49,2,1,70,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
43,"In deciding your vote for president, were appointments to the Supreme Court:",4824,A minor factor or not a factor at all,52,39,4,2,28,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
44,Do you think the country's criminal justice system:,4758,Treats all people fairly,23,73,3,0,43,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
44,Do you think the country's criminal justice system:,4758,Treats blacks unfairly,72,22,4,2,48,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
45,"Do you think the 2010 federal health care law, also known as Obamacare:",4758,Did not go far enough,78,18,2,2,30,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
45,"Do you think the 2010 federal health care law, also known as Obamacare:",4758,Was about right,83,10,5,1,18,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
45,"Do you think the 2010 federal health care law, also known as Obamacare:",4758,Went too far,13,82,4,0,47,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
46,Which best describes your feelings about the way the federal government is working?,5006,Enthusiastic,78,19,2,0,6,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
46,Which best describes your feelings about the way the federal government is working?,5006,"Satisfied, but not enthusiastic",76,19,3,1,24,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
46,Which best describes your feelings about the way the federal government is working?,5006,"Dissatisfied, but not angry",46,48,3,1,46,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
46,Which best describes your feelings about the way the federal government is working?,5006,Angry,18,75,2,2,23,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
47,Which best describes your feelings about the way the federal government is working?,5006,Enthusiastic or satisfied,76,19,3,1,29,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
47,Which best describes your feelings about the way the federal government is working?,5006,Dissatisfied or angry,36,57,3,1,69,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
48,Which is closer to your view:,4758,Government should do more to solve problems,74,22,2,1,45,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
48,Which is closer to your view:,4758,Government is doing too many things better left to businesses and individuals,22,72,5,1,50,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
49,Do you approve or disapprove of the way Barack Obama is handling his job as president?,4819,Strongly approve,93,4,1,1,33,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
49,Do you approve or disapprove of the way Barack Obama is handling his job as president?,4819,Somewhat approve,69,20,7,1,20,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
49,Do you approve or disapprove of the way Barack Obama is handling his job as president?,4819,Somewhat disapprove,14,77,8,1,12,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
49,Do you approve or disapprove of the way Barack Obama is handling his job as president?,4819,Strongly disapprove,3,93,2,0,33,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
50,Do you approve or disapprove of the way Barack Obama is handling his job as president?,4819,Approve,84,10,3,1,53,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
50,Do you approve or disapprove of the way Barack Obama is handling his job as president?,4819,Disapprove,6,89,4,0,45,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
51,Should the next president:,4758,Continue Barack Obama's policies,91,5,3,0,28,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
51,Should the next president:,4758,Change to more conservative policies,13,82,3,0,47,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
51,Should the next president:,4758,Change to more liberal policies,69,23,3,3,17,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
52,Is your opinion of Hillary Clinton:,4819,Favorable,96,3,1,0,43,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
52,Is your opinion of Hillary Clinton:,4819,Unfavorable,11,81,6,1,55,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
53,Is your opinion of Donald Trump:,4819,Favorable,4,95,1,0,38,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
53,Is your opinion of Donald Trump:,4819,Unfavorable,77,15,5,1,60,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
54,Do you have a favorable opinion of ...,4819,Both,NA,NA,NA,NA,2,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
54,Do you have a favorable opinion of ...,4819,Only Clinton,98,1,1,0,41,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
54,Do you have a favorable opinion of ...,4819,Only Trump,1,98,0,0,36,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
54,Do you have a favorable opinion of ...,4819,Neither,30,47,16,3,18,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
55,Do you think Hillary Clinton is honest and trustworthy?,4863,Yes,94,4,1,0,36,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
55,Do you think Hillary Clinton is honest and trustworthy?,4863,No,20,72,4,2,61,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
56,Do you think Donald Trump is honest and trustworthy?,4863,Yes,6,94,0,0,33,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
56,Do you think Donald Trump is honest and trustworthy?,4863,No,71,20,4,2,64,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
57,Do you think the presidential candidates are honest and trustworthy?,4863,Both,NA,NA,NA,NA,2,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
57,Do you think the presidential candidates are honest and trustworthy?,4863,Only Clinton,97,1,1,0,34,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
57,Do you think the presidential candidates are honest and trustworthy?,4863,Only Trump,2,98,0,0,31,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
57,Do you think the presidential candidates are honest and trustworthy?,4863,Neither,40,43,8,4,29,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
58,Do you think Hillary Clinton is qualified to serve as president?,4758,Yes,86,9,3,1,52,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
58,Do you think Hillary Clinton is qualified to serve as president?,4758,No,5,88,4,1,47,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
59,Do you think Donald Trump is qualified to serve as president?,4758,Yes,4,94,1,0,38,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
59,Do you think Donald Trump is qualified to serve as president?,4758,No,75,17,5,1,61,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
60,Do you think the presidential candidates are qualified to serve as president?,4758,Both,22,71,6,1,5,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
60,Do you think the presidential candidates are qualified to serve as president?,4758,Only Clinton,94,2,3,1,46,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
60,Do you think the presidential candidates are qualified to serve as president?,4758,Only Trump,1,98,1,NA,32,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
60,Do you think the presidential candidates are qualified to serve as president?,4758,Neither,15,66,11,3,15,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
61,Do you think Hillary Clinton has the temperament to serve effectively as president?,4863,Yes,83,12,2,1,55,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
61,Do you think Hillary Clinton has the temperament to serve effectively as president?,4863,No,5,88,3,1,44,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
62,Do you think Donald Trump has the temperament to serve effectively as president?,4863,Yes,5,94,1,0,35,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
62,Do you think Donald Trump has the temperament to serve effectively as president?,4863,No,72,19,4,2,63,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
63,Do you think the presidential candidates have the temperament to serve effectively as president?,4863,Both,20,77,2,0,5,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
63,Do you think the presidential candidates have the temperament to serve effectively as president?,4863,Only Clinton,90,5,3,1,49,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
63,Do you think the presidential candidates have the temperament to serve effectively as president?,4863,Only Trump,2,97,0,NA,29,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
63,Do you think the presidential candidates have the temperament to serve effectively as president?,4863,Neither,12,67,10,4,14,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
64,"If Hillary Clinton is elected president, would you feel:",4698,Excited,98,1,0,1,17,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
64,"If Hillary Clinton is elected president, would you feel:",4698,Optimistic,92,5,2,1,27,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
64,"If Hillary Clinton is elected president, would you feel:",4698,Concerned,19,68,9,2,24,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
64,"If Hillary Clinton is elected president, would you feel:",4698,Scared,1,94,3,1,29,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
65,"If Hillary Clinton is elected president, would you feel:",4698,Excited or optimistic,94,3,1,1,43,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
65,"If Hillary Clinton is elected president, would you feel:",4698,Concerned or scared,9,82,6,1,53,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
66,"If Donald Trump is elected president, would you feel:",4698,Excited,2,97,1,0,13,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
